id_advert,modele,size,brand,price,price_decimal,ressell_price,promoted,identic_title_description,short_description,secure_description,has_emoji_description,other_campus_dressing,other_campus_dressing_count,hype_products_dressing,hype_products_dressing_count,other_campus_sell,other_campus_sell_count,hype_products_sell,hype_products_sell_count,description_user,sell_sneaker_account,item_count,total_items_count,given_item_count,taken_item_count,feedback_reputation,followers_count,following_count,gender,photo,is_publish_photos_agreed,expose_location,city,country_title,verification_facebook,verification_google,verification_phone,scam
3983280975,blue,38.0,adidas Originals,92.11,1,112,0,0,0,0,0,0.0,0,0.0,0,1.0,2,0.0,0,1,0,2,4,2,1,1.0,0,0,F,1,0,1,La Bouilladisse,France,0,1,1,1
3983314165,black,40.0,adidas Superstar,58.0,0,128,0,0,1,0,0,1.0,3,0.0,0,0.0,0,0.0,0,1,0,4,4,0,0,0.0,0,0,not_specified,1,0,1,Marseille,France,0,0,1,1
3979154539,pink,38.0,adidas Originals,98.0,0,155,0,0,0,0,1,1.0,2,0.0,0,0.0,0,1.0,6,1,0,3,18,15,0,0.98,0,0,M,1,0,1,Rueil-Malmaison,France,0,0,1,1
3983299815,grey,38.0,adidas Superstar,50.29,1,143,0,0,1,0,0,1.0,16,0.0,0,0.0,0,0.0,0,1,0,17,17,0,0,0.0,0,0,not_specified,1,0,1,Paris 16,France,0,0,1,1
3976699469,grey,36.0,adidas,102.6,1,188,0,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1,4,3,2,0.9,1,0,F,0,0,1,Ruffec,France,0,0,0,1
3980394242,black,38.0,adidas Superstar,50.0,0,118,0,0,0,0,0,1.0,3,0.0,0,0.0,0,0.0,0,1,0,4,6,3,0,0.0,0,0,not_specified,1,0,1,Angoulême,France,0,0,1,1
3975568470,grey,40.0,adidas,88.0,0,231,0,1,1,0,0,0.0,0,0.0,0,0.2,1,0.0,0,0,0,12,23,12,1,0.8800000000000001,1,0,not_specified,1,0,0,French_city,Francia,0,0,1,1
3979473359,black,41.0,Campus,91.7,1,110,0,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,2,5,6,1,1.0,0,1,F,1,0,1,Charrin,France,0,0,0,1
3976289624,grey,38.0,adidas,100.05,1,143,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1,2,1,0,0.0,0,0,not_specified,1,0,1,La Ferrière-Béchet,France,1,0,0,1
3972327268,grey,37.0,adidas Superstar,69.9,0,216,0,0,0,0,0,1.0,3,0.0,0,0.0,0,0.0,0,1,0,4,5,1,0,0.0,0,0,not_specified,1,0,1,Angoulême,France,0,0,1,1
3983239228,black,42.0,adidas Superstar,50.84,1,110,0,0,1,0,0,1.0,19,0.0,0,0.0,0,0.0,0,1,0,20,20,0,0,0.0,0,0,not_specified,1,0,1,Boisemont,Frankreich,0,0,1,1
3983272527,blue,38.0,adidas Originals,96.3,1,112,0,0,1,0,0,0.0,0,0.0,0,0.0,0,1.0,1,1,0,2,5,4,0,0.6,0,0,not_specified,1,0,1,L'Haÿ-les-Roses,France,1,0,1,1
3982956358,black,40.0,Campus,92.8,1,128,0,0,1,0,0,0.6666666666666666,2,0.0,0,0.0,0,0.0,0,0,0,4,9,8,38,1.0,0,0,F,1,0,1,Puyloubier,France,0,0,1,1
3981799280,black,38.0,adidas Originals,100.0,0,118,0,0,0,0,1,0.1666666666666666,1,0.0,0,0.24,6,0.2,5,1,0,7,50,44,0,0.98,3,0,not_specified,1,0,1,Rueil-Malmaison,France,0,0,1,1
3982467169,black,39.0,adidas Originals,89.99,0,129,0,0,1,0,0,0.0,0,0.0,0,0.3846153846153846,5,0.1538461538461538,2,1,0,2,15,13,1,0.98,1,0,not_specified,1,0,1,Sint-Niklaas,Belgique,1,0,1,1
3983238331,black,42.0,adidas Superstar,50.54,1,110,0,0,1,0,0,1.0,19,0.0,0,0.0,0,0.0,0,1,0,20,20,0,0,0.0,0,0,not_specified,1,0,1,Boisemont,Frankreich,0,0,1,1
3969977539,black,40.0,adidas,89.0,0,128,0,1,1,0,0,0.125,1,0.0,0,1.0,1,0.0,0,1,0,9,16,7,0,1.0,0,0,F,1,0,1,Gennevilliers,France,0,0,1,1
3983017686,grey,36.0,adidas,101.05,1,188,0,1,1,0,0,0.0909090909090909,1,0.0909090909090909,1,0.6153846153846154,8,0.0,0,1,0,12,33,23,0,0.98,9,6,F,1,0,0,French_city,France,1,0,1,1
3982817073,crystal,38.0,adidas,102.0,0,130,0,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1,3,2,80,1.0,6,17,not_specified,1,0,1,Rouen,France,0,0,0,1
3968159315,green,42.0,adidas,118.5,0,116,0,0,0,1,1,0.0,0,0.2941176470588235,5,0.25,25,0.26,26,0,1,18,697,680,356,0.96,794,3,M,1,1,1,Villeparisis,France,1,0,1,0
3970950970,red,44.0,adidas,155.0,0,110,0,0,1,0,0,1.0,1,0.0,0,0.0,0,0.0,0,1,0,2,2,0,0,0.0,1,0,M,0,0,1,French_city,France,1,0,1,0
3972323933,grey,36.0,adidas Superstar,69.9,0,188,0,0,0,0,0,1.0,3,0.0,0,0.0,0,0.0,0,1,0,4,5,1,0,0.0,0,0,not_specified,1,0,1,Angoulême,France,0,0,1,1
3983246102,black,38.0,adidas Originals,79.0,0,118,0,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,9,16,8,0,1.0,1,0,not_specified,1,0,0,French_city,France,1,0,0,1
3979579034,grey,39.0,adidas Superstar,63.39,1,137,0,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,2,3,2,0,1.0,0,0,not_specified,1,0,1,Draveil,France,0,0,1,1
3983300376,grey,41.0,adidas Superstar,50.48,1,263,0,0,1,0,0,1.0,16,0.0,0,0.0,0,0.0,0,1,0,17,17,0,0,0.0,0,0,not_specified,1,0,1,Paris 16,France,0,0,1,1
3982891131,black,38.0,adidas,87.0,0,118,0,1,1,0,0,0.0,0,0.0,0,1.0,2,0.0,0,1,0,1,5,4,4,1.0,0,1,F,1,0,1,Versailles,France,0,0,0,1
3977327783,black,37.0,Campus,75.6,1,111,0,1,1,0,0,1.0,3,0.0,0,0.0,0,0.0,0,1,0,4,4,0,0,0.0,0,0,not_specified,1,0,1,Nice,France,0,0,1,1
3979926810,grey,36.0,adidas Superstar,57.0,0,188,0,0,1,0,0,1.0,2,0.0,0,0.0,0,0.0,0,1,0,3,3,0,0,0.0,0,0,not_specified,1,0,1,Paris,France,0,0,1,1
3983344923,grey,37.0,adidas Superstar,60.0,0,216,0,1,1,0,0,1.0,4,0.0,0,0.0,0,0.0,0,1,0,5,5,1,0,0.0,0,0,not_specified,1,0,1,Paris,France,0,0,0,1
3977332966,black,35.5,adidas,120.0,0,132,0,0,1,0,0,0.0,0,0.0,0,0.0204081632653061,1,0.0816326530612244,4,1,0,2,37,35,51,0.96,4,1,F,1,0,0,French_city,France,0,1,1,0
3980991003,green,39.0,adidas Superstar,59.99,0,136,0,0,1,0,0,1.0,1,0.0,0,0.0,0,0.0,0,1,0,2,5,3,0,0.0,0,0,not_specified,0,0,1,Luxembourg,Luxembourg,0,0,1,1
3982296807,grey,39.0,adidas Superstar,69.9,0,137,0,0,0,0,0,1.0,4,0.0,0,0.0,0,0.0,0,1,0,5,5,0,0,0.0,0,0,not_specified,1,0,1,Paris,France,0,0,1,1
3983385036,black,36.5,adidas,145.0,0,110,0,0,1,1,0,0.0338983050847457,2,0.0,0,0.0,0,0.01,1,1,0,60,234,174,37,0.96,16,12,F,1,1,1,Stiring-Wendel,France,1,0,1,0
3982491964,crystal,40.0,adidas Originals,100.0,0,126,0,0,0,0,1,1.0,1,0.0,0,0.0,0,0.0,0,1,0,2,11,9,0,1.0,0,0,F,1,0,1,Marseille 04,France,0,0,0,1
3982815871,blue,39.0,adidas Originals,86.25,1,114,0,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1,1,1,0,0.0,1,0,F,1,0,1,French_city,France,0,0,0,1
3982541527,grey,37.0,adidas,100.8,1,216,0,0,1,0,0,0.0,0,0.0,0,0.8571428571428571,6,0.0,0,1,0,2,15,14,2,1.0,0,1,F,1,0,1,La Neuville-Chant-d'Oisel,France,0,0,1,1
3982405488,black,40.0,adidas,93.0,0,128,0,0,1,0,0,0.0,0,0.0,0,1.0,1,0.0,0,0,0,3,7,5,0,1.0,0,0,M,1,0,1,Strasbourg,France,0,0,0,1
3978617096,grey,39.0,adidas,100.85,1,137,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,4,7,4,0,0.0,0,0,F,1,0,1,Tessy-Bocage,France,0,0,1,1
3981334403,brown,38.0,adidas,120.0,0,121,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.1428571428571428,1,1,0,1,6,6,4,1.0,2,1,F,1,1,0,French_city,Frankreich,1,0,1,0
3983339644,black,37.0,adidas Superstar,57.0,0,111,0,0,1,0,0,1.0,3,0.0,0,0.0,0,0.0,0,1,0,4,4,0,0,0.0,0,0,not_specified,1,0,1,Paris,Francia,0,0,1,1
3983295726,green,39.0,adidas Originals,90.32,1,136,0,0,0,0,0,0.0,0,0.0,0,0.7777777777777778,7,0.1111111111111111,1,1,0,17,28,10,93,0.96,0,0,F,1,0,1,Chaumont,France,0,0,1,1
3978905839,black,40.0,adidas,90.0,0,128,0,1,1,0,0,0.0,0,0.0,0,0.25,1,0.0,0,1,0,2,13,10,9,0.92,0,0,M,1,0,1,Montgeron,France,0,0,1,1
3983216736,black,42.0,adidas Superstar,50.64,1,110,0,0,1,0,0,1.0,19,0.0,0,0.0,0,0.0,0,1,0,20,20,0,0,0.0,0,0,not_specified,1,0,1,Douai,Frankrijk,0,0,1,1
3962457268,black,42.0,adidas,108.11,1,110,0,1,1,0,0,0.0,0,1.0,1,0.0,0,0.0,0,1,0,2,4,2,1,0.8,0,0,not_specified,1,0,1,Neuilly-sur-Seine,France,1,0,1,1
3983237897,grey,40.0,adidas,84.0,0,231,0,1,1,0,0,0.0,0,0.0,0,0.25,2,0.0,0,1,0,6,14,8,3,0.8800000000000001,0,0,not_specified,1,0,0,French_city,France,0,0,1,1
3980650472,crystal,41.0,adidas,85.0,0,129,0,0,0,0,0,0.0,0,0.3333333333333333,3,0.0,0,0.1621621621621621,6,0,0,10,40,30,1,0.72,3,9,F,1,0,0,French_city,France,0,1,1,0
3966221300,orange,43.0,adidas,80.0,0,150,0,0,0,1,0,0.0,0,0.0,0,0.0576923076923076,3,0.0384615384615384,2,1,0,7,63,58,0,0.98,2,0,not_specified,1,0,1,Janzé,France,0,1,1,0
3983288352,black,38.5,adidas,98.0,0,185,0,0,0,0,1,1.0,1,0.0,0,0.0,0,0.0,0,1,0,2,4,1,0,1.0,0,0,not_specified,1,0,1,Goussainville,France,1,0,0,1
3983301530,black,37.0,adidas Superstar,59.0,0,111,0,0,1,0,0,1.0,3,0.0,0,0.0,0,0.0,0,1,0,4,4,1,0,0.0,0,0,not_specified,1,0,1,Paris,France,0,0,1,1
3978635825,grey,37.0,adidas Superstar,65.0,0,216,0,0,0,0,0,1.0,1,0.0,0,0.0,0,0.0,0,1,0,2,3,1,0,0.0,0,0,not_specified,1,0,1,Angoulême,France,0,0,1,1
3974447720,black,40.0,adidas,93.8,1,128,0,1,1,0,0,0.0,0,0.0,0,0.6,3,0.0,0,1,0,2,14,13,2,1.0,0,0,M,1,0,1,Donnery,France,0,0,1,1
3973250275,crystal,38.0,Campus,103.0,0,130,0,1,1,0,0,0.0,0,1.0,1,0.0,0,0.0,0,1,0,2,2,0,0,0.0,0,0,F,1,0,0,French_city,France,0,0,1,1
3981391800,grey,40.0,adidas,102.5,0,231,0,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,17,27,11,0,0.92,2,0,F,0,0,1,Le Malesherbois,France,0,0,0,1
3982332396,black,37.0,adidas,100.77,1,111,0,0,1,0,0,0.0,0,0.0,0,0.4782608695652174,22,0.0869565217391304,4,1,0,5,55,53,10,0.94,3,1,F,1,0,1,Annecy-le-Vieux,France,0,0,1,1
3972238795,black,36.0,adidas,108.0,0,111,0,1,1,0,0,1.0,1,0.0,0,0.0,0,0.0,0,1,0,2,2,0,0,0.0,0,0,F,1,0,1,Dunkerque,France,0,0,1,1
3982432259,black,41.0,adidas Originals,100.0,0,110,0,0,0,0,1,0.0,0,0.0,0,0.6666666666666666,2,0.0,0,1,0,4,14,10,0,1.0,1,3,F,1,0,1,Marseille 04,Francia,0,0,0,1
3979099204,crystal,39.0,adidas,105.0,0,128,0,0,1,0,0,1.0,2,0.0,0,1.0,1,0.0,0,1,0,3,8,5,0,1.0,0,0,not_specified,0,0,1,Cholet,France,0,0,0,1
3973767788,blue,39.0,adidas,179.65,1,114,0,0,0,1,1,0.5714285714285714,4,0.0,0,0.1666666666666666,1,0.0,0,1,0,8,12,4,5,1.0,1,0,not_specified,1,0,1,Paris,Frankreich,0,1,1,0
3980434146,grey,36.5,adidas,101.0,0,188,0,1,1,0,0,1.0,1,0.0,0,0.0,0,0.0,0,1,0,2,2,0,0,0.0,0,0,F,1,0,1,Amstelveen,Pays-Bas,0,1,0,1
3983347892,grey,38.0,adidas Superstar,60.0,0,143,0,1,1,0,0,1.0,4,0.0,0,0.0,0,0.0,0,1,0,5,5,1,0,0.0,0,0,not_specified,1,0,1,Paris,France,0,0,0,1
3982275385,grey,38.0,adidas Superstar,64.0,0,143,0,1,1,0,0,1.0,4,0.0,0,0.0,0,0.0,0,1,0,5,5,3,0,0.0,0,0,not_specified,1,0,1,Paris,France,0,0,1,1
3976245098,grey,40.0,adidas,101.05,1,231,0,1,1,0,0,0.0526315789473684,1,0.0,0,0.0,0,0.0,0,1,0,20,23,4,11,0.76,1,0,F,1,0,1,Pontarion,France,1,0,1,1
3983076578,grey,41.0,adidas Superstar,49.33,1,263,0,0,1,0,0,1.0,10,0.0,0,0.0,0,0.0,0,1,0,11,11,0,0,0.0,0,0,not_specified,1,0,1,Montpellier,France,0,0,1,1
3974190776,grey,45.0,adidas,115.0,0,165,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1,4,3,12,0.94,1,0,M,1,0,1,Saint-Herblain,France,0,0,0,1
3980116696,black,38.5,adidas,105.0,0,185,0,0,0,0,0,0.2,1,0.0,0,0.0,0,0.25,1,1,0,6,11,7,0,0.6799999999999999,0,0,not_specified,1,0,1,Corbeil-Essonnes,France,0,0,0,1
3982159176,grey,37.0,adidas,130.0,0,216,0,0,0,1,0,0.03125,1,0.5,16,0.17,17,0.45,45,1,0,33,172,140,35,0.96,19,5,not_specified,1,0,1,Paris,France,0,1,1,0
3962637739,grey,45.0,adidas,130.0,0,165,0,0,0,0,1,0.0,0,0.0416666666666666,1,0.0588235294117647,4,0.0735294117647058,5,1,0,25,92,70,22,0.98,4,3,M,1,0,0,French_city,France,1,0,1,0
3982679933,blue,38.0,adidas Originals,94.0,0,112,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,2,2,0,0,0.0,0,0,F,1,0,1,Pierrefitte-sur-Seine,France,0,0,1,1
3983349801,grey,39.0,adidas Superstar,60.0,0,137,0,1,1,0,0,1.0,4,0.0,0,0.0,0,0.0,0,1,0,5,5,1,0,0.0,0,0,not_specified,1,0,1,Paris,France,0,0,0,1
3975593778,green,36.5,adidas,101.0,0,122,0,1,1,0,0,1.0,1,0.0,0,0.0,0,0.0,0,1,0,2,2,0,0,0.0,0,0,F,1,0,1,Amstelveen,Pays-Bas,0,1,0,1
3982065242,grey,41.0,adidas,100.21,1,263,0,0,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1,1,1,0,0.0,0,0,not_specified,1,0,1,Paris,France,1,0,1,1
3982963880,black,41.0,Campus,90.5,0,110,0,0,1,0,0,0.6666666666666666,2,0.0,0,0.0,0,0.0,0,0,0,4,9,8,38,1.0,0,0,F,1,0,1,Puyloubier,France,0,0,1,1
3983316689,black,38.5,adidas,98.88,1,185,0,0,0,0,1,0.0,0,0.0,0,0.0,0,0.0,0,0,0,15,15,0,0,0.0,0,0,F,1,0,1,Ruoms,Francia,0,0,0,1
3980732962,grey,39.0,adidas Superstar,55.0,0,137,0,0,1,0,0,1.0,4,0.0,0,0.0,0,0.0,0,1,0,5,5,3,0,0.0,0,0,not_specified,1,0,1,Paris,France,0,0,1,1
3968753884,pink,37.0,adidas,190.0,0,143,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,89,202,114,20,0.94,5,5,F,1,0,0,French_city,France,0,0,1,0
3983331053,black,41.0,adidas,105.0,0,110,0,0,0,0,0,0.0,0,0.0,0,0.2307692307692307,3,0.2307692307692307,3,1,0,1,23,22,0,1.0,1,0,M,1,0,1,Cholet,Francia,0,0,1,1
3974806967,black,38.5,adidas,129.99,0,185,0,0,0,1,1,0.2857142857142857,2,0.0,0,0.0185185185185185,1,0.0,0,1,0,8,58,51,14,0.98,5,2,M,1,0,1,Paris,France,0,1,1,0
3956474020,black,40.0,adidas,140.0,0,128,0,0,0,1,1,0.0,0,0.0,0,0.2,1,0.2,1,0,0,4,6,2,4,1.0,7,7,M,1,0,0,French_city,France,0,1,1,0
3983279986,black,39.0,adidas,84.55,1,129,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,4,5,2,0,1.0,0,0,F,1,1,1,Le Plessis-Bouchard,France,0,0,1,1
3982075071,grey,38.0,adidas Originals,90.0,0,143,0,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1,1,0,3,1.0,0,0,not_specified,1,0,1,Le Bosc,France,0,0,0,1
3976271792,black,41.0,adidas,107.8,1,110,0,1,1,0,0,1.0,1,0.0,0,0.1666666666666666,1,0.0,0,1,0,2,12,11,0,0.8800000000000001,0,0,F,1,0,1,Boulogne-Billancourt,France,0,0,1,1
3978597447,grey,38.0,adidas Superstar,65.0,0,143,0,0,0,0,0,1.0,2,0.0,0,0.0,0,0.0,0,1,0,3,3,0,0,0.0,0,0,not_specified,1,0,1,Paris,France,0,0,1,1
3983164420,black,36.0,adidas Superstar,56.0,0,111,0,0,1,0,0,1.0,4,0.0,0,0.0,0,0.0,0,1,0,5,5,0,0,0.0,0,0,not_specified,1,0,1,Paris,France,0,0,1,1
3982241690,grey,39.0,adidas Superstar,65.11,1,137,0,0,0,0,0,1.0,4,0.0,0,0.0,0,0.0,0,1,0,5,5,0,0,0.0,0,0,not_specified,1,0,1,Bordeaux,France,0,0,1,1
3979707160,black,42.5,adidas,120.0,0,110,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,27,99,73,27,0.96,30,12,F,1,1,1,Cergy,France,1,0,1,0
3982126689,grey,38.0,adidas,106.75,1,143,0,1,1,0,0,0.1666666666666666,1,0.0,0,0.0,0,0.5,4,1,0,7,17,9,0,1.0,0,0,F,1,0,1,La Roche-en-Brenil,Frankreich,0,0,1,1
3983303177,grey,39.0,adidas Superstar,50.13,1,137,0,0,1,0,0,1.0,16,0.0,0,0.0,0,0.0,0,1,0,17,17,0,0,0.0,0,0,not_specified,1,0,1,Paris 16,France,0,0,1,1
3983300941,grey,39.0,adidas Superstar,50.16,1,137,0,0,1,0,0,1.0,16,0.0,0,0.0,0,0.0,0,1,0,17,17,0,0,0.0,0,0,not_specified,1,0,1,Paris 16,France,0,0,1,1
3977525345,grey,36.0,adidas Superstar,64.0,0,188,0,0,1,0,0,1.0,2,0.0,0,0.0,0,0.0,0,1,0,3,3,0,0,0.0,0,0,not_specified,1,0,1,Paris,Frankreich,0,0,1,1
3982611755,green,36.0,adidas Superstar,59.9,0,125,0,1,1,0,0,1.0,4,0.0,0,0.0,0,0.0,0,1,0,5,5,2,0,0.0,0,0,not_specified,1,0,1,Paris,France,0,0,1,1
3983305463,black,39.0,adidas Superstar,59.0,0,129,0,0,1,0,0,1.0,3,0.0,0,0.0,0,0.0,0,1,0,4,4,1,0,0.0,0,0,not_specified,1,0,1,Paris,France,0,0,1,1
3970806940,grey,37.5,adidas,105.77,1,216,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1,1,0,8,0.46,0,1,M,1,0,1,La Motte-Chalancon,Frankreich,0,0,1,1
3983020909,black,39.0,adidas,88.0,0,129,0,1,1,0,0,0.0,0,0.0,0,0.0,0,1.0,5,1,0,1,8,8,0,0.8800000000000001,0,1,F,1,0,1,Creil,France,0,0,1,1
3973552646,grey,39.0,adidas Superstar,66.0,0,137,0,0,0,0,1,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1,4,3,0,0.0,0,0,not_specified,1,0,1,Angoulême,France,0,0,1,1
3982103005,black,38.0,adidas,107.9,0,118,0,1,1,0,0,1.0,1,0.0,0,0.5,4,0.0,0,1,0,2,12,10,3,0.8,1,1,not_specified,1,0,1,Nanterre,France,0,0,1,1
3983093365,grey,39.0,adidas Superstar,49.58,1,137,0,0,1,0,0,1.0,3,0.0,0,0.0,0,0.0,0,1,0,4,5,1,0,0.0,0,0,not_specified,1,0,1,Laval,France,0,0,0,1
3973140679,crystal,38.0,Campus,106.0,0,130,0,1,1,0,0,1.0,2,0.0,0,0.0,0,0.0,0,1,0,3,7,4,1,1.0,0,0,F,1,0,0,French_city,Francia,0,0,0,1
3979106891,black,38.0,adidas Superstar,50.0,0,118,0,0,0,0,0,1.0,3,0.0,0,0.0,0,0.0,0,1,0,4,9,8,0,0.0,0,0,not_specified,1,0,1,Angoulême,France,0,0,1,1
3983074557,grey,39.0,adidas Superstar,49.24,1,137,0,0,1,0,0,1.0,11,0.0,0,0.0,0,0.0,0,1,0,12,12,0,0,0.0,0,0,not_specified,1,0,1,Annemasse,France,0,0,1,1
3977894784,black,41.5,adidas Originals,102.8,1,110,0,0,1,0,0,1.0,1,0.0,0,0.1063829787234042,5,0.8085106382978723,38,1,0,2,53,51,2,0.98,2,3,not_specified,1,0,1,French_city,France,0,0,1,1
3982642381,black,36.0,Campus,92.7,1,111,0,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,3,3,2,1,0.8,1,0,F,1,1,1,Villeneuve-lès-Maguelone,France,0,0,0,1
3973049916,black,42.5,adidas,108.11,1,110,0,1,1,0,0,0.0,0,1.0,1,0.0,0,0.0,0,1,0,2,3,2,6,1.0,0,0,not_specified,1,0,1,Paris,France,0,0,0,1
3955697534,grey,42.0,adidas,108.0,0,271,0,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1,2,1,3,1.0,0,0,not_specified,1,0,1,Le Havre,Frankrijk,0,0,1,1
3982141286,black,40.0,adidas,105.0,0,128,0,0,0,0,1,0.3333333333333333,1,0.0,0,0.5357142857142857,15,0.1785714285714285,5,1,0,4,39,36,0,0.9,9,39,M,1,0,0,French_city,Francia,0,0,1,0
3983084834,black,41.0,adidas Superstar,49.9,0,110,0,0,0,0,1,1.0,12,0.0,0,0.0,0,0.0,0,1,0,13,15,3,0,0.0,0,0,not_specified,0,0,1,Bienville-la-Petite,France,0,0,1,1
3974860776,grey,38.0,adidas,100.5,0,143,0,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,11,18,7,0,0.92,0,0,F,0,0,1,Montagnieu,France,0,0,0,1
3974485681,grey,38.0,Dynam Baskets,75.11,1,143,0,1,1,0,0,1.0,1,0.0,0,0.0,0,0.0,0,1,0,2,2,2,0,0.0,0,0,not_specified,0,0,1,Alès,France,0,0,1,1
3978440839,green,38.5,adidas,99.0,0,122,0,0,0,0,1,1.0,1,0.0,0,0.0,0,0.0,0,1,0,2,9,7,0,0.8,0,0,not_specified,1,0,1,Rueil-Malmaison,France,0,1,1,1
3978618408,grey,42.0,adidas,83.6,1,271,0,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,25,35,10,0,0.76,3,1,not_specified,1,0,1,Talence,France,0,0,1,1
3981248526,black,40.0,adidas,108.0,0,128,0,1,1,0,0,1.0,1,0.0,0,0.0,0,0.0,0,1,0,2,4,4,61,0.94,1,1,not_specified,1,0,1,Cholet,Frankreich,0,0,0,1
3972497952,grey,38.0,adidas,89.0,0,143,0,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,2,2,0,0,0.0,0,0,not_specified,1,0,1,Thizy-les-Bourgs,France,0,0,0,1
3979395024,beige,36.0,adidas,120.0,0,114,0,0,0,1,0,0.064516129032258,2,0.1935483870967742,6,0.06,6,0.11,11,1,0,32,204,174,1,0.98,19,0,M,1,0,1,Nice,France,0,1,1,0
3978791552,grey,39.0,adidas,101.05,1,137,0,1,1,0,0,0.0625,1,0.0,0,0.0,0,0.0,0,1,0,17,18,3,0,1.0,0,0,F,1,0,1,Abbeville,France,1,0,1,1
3977515756,grey,39.0,adidas,103.0,0,137,0,1,1,0,0,1.0,1,0.0,0,0.0,0,0.0,0,1,0,2,4,2,0,0.0,0,0,F,1,0,1,Rouvray-Sainte-Croix,France,0,0,0,1
3975856680,black,42.0,adidas,85.0,0,110,0,0,1,0,0,0.0,0,0.0,0,0.8,4,0.0,0,1,0,2,14,13,0,0.96,0,0,not_specified,1,0,1,Aubervilliers,France,0,0,0,1
3966254274,grey,44.0,adidas Originals,102.0,0,266,0,0,1,0,0,0.0,0,0.0,0,0.6666666666666666,2,0.0,0,1,0,2,9,7,1,0.96,1,0,F,1,0,1,Caudry,Frankrijk,0,0,1,1
3979757654,black,38.0,adidas Originals,100.0,0,118,0,0,1,0,0,0.0,0,0.0,0,0.6,3,0.0,0,1,0,1,16,15,0,1.0,0,0,F,1,0,1,La Rochelle,France,0,0,1,1
3979474271,black,37.0,adidas Superstar,50.0,0,111,0,0,0,0,0,1.0,2,0.0,0,0.0,0,0.0,0,1,0,3,5,5,0,0.0,0,0,not_specified,1,0,1,Angoulême,France,0,0,1,1
3980290149,green,39.5,adidas,140.0,0,136,0,0,0,0,1,0.0,0,0.0,0,0.0,0,0.0769230769230769,1,1,0,7,20,14,9,0.94,1,9,F,1,0,1,Laval,France,0,1,1,0
3961745271,black,46.0,adidas,140.0,0,131,0,0,0,1,1,0.0,0,0.1153846153846153,6,0.05,5,0.09,9,0,0,53,210,157,181,0.96,27,4,not_specified,1,0,0,French_city,France,0,1,1,0
3983341718,black,38.0,adidas Superstar,57.0,0,118,0,0,1,0,0,1.0,3,0.0,0,0.0,0,0.0,0,1,0,4,4,0,0,0.0,0,0,not_specified,1,0,1,Paris,Francia,0,0,1,1
3977197594,grey,42.0,adidas,108.97,1,271,0,1,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,1,0,1,11,10,0,0.8,1,0,F,0,0,1,Nanterre,Frankrijk,0,0,1,1
3983115262,black,38.0,adidas Superstar,49.9,0,118,0,0,0,0,1,1.0,15,0.0,0,0.0,0,0.0,0,1,0,16,17,2,0,0.0,1,0,not_specified,0,0,1,Apremont,France,0,0,1,1
3983169260,black,38.0,adidas Superstar,56.0,0,118,0,0,1,0,0,1.0,4,0.0,0,0.0,0,0.0,0,1,0,5,5,0,0,0.0,0,0,not_specified,1,0,1,Paris,France,0,0,1,1
3970031750,black,36.5,adidas,105.63,1,110,0,0,0,0,1,1.0,1,0.0,0,0.0,0,1.0,2,1,0,2,5,3,0,1.0,0,0,not_specified,1,0,1,Bages,Francia,0,0,1,1
3963571349,grey,39.0,Campus,80.0,0,137,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,2,2,0,0,0.0,1,3,not_specified,1,0,1,Colomiers,France,0,1,0,1
3974709071,grey,39.0,adidas Superstar,58.99,0,137,0,0,0,0,0,1.0,2,0.0,0,0.0,0,0.0,0,1,0,3,3,1,0,0.0,0,0,not_specified,1,0,1,Paris,France,0,0,1,1
